id,kind,title,excerpt,body,source,url,created_at,level,image_url,phonetic,is_hot,tags
955be698-0e1e-44ad-9b78-e4dd2faca12a,idiom,call a spade a spade,,"It's getting late, so let's call a spade a spade.",list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
cbe5061a-f30e-4df8-a372-2d4436cef678,idiom,pick sb's brains,,We had to pick someone's brains before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
f278e3d8-19f5-439a-99cb-6383ce92b904,idiom,go from strength to strength,,We had to go from strength to strength before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
7d73ecc4-3e27-470e-b35c-36d6111286bc,idiom,have an axe to grind,,Have an axe to grind because of that comment.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
b155f426-607d-4b44-8736-9228db2bc596,idiom,pick up the pieces,,We had to pick up the pieces before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
9efdf3a8-6998-4730-b298-5bde5c628d17,idiom,a pack of lies,,We had to a pack of lies before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
39bfbec0-e2d4-4861-b281-6502f4bf37f1,idiom,work against the clock,,We had to work against the clock before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
563319d1-be28-467b-8898-b4b875c2de07,idiom,strike while the iron is hot,,Strike while the iron is hot.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
3ada703f-f33a-4f53-adf6-516c643d5a02,idiom,from time to time,,We had to from time to time before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
9f771b09-518d-47ca-a411-fb9860cc6a50,idiom,hit the big time,,Her answer really hit the big time.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
a7ac72c2-dd6c-48be-a95e-4da2e599de5d,idiom,It's no good crying over spilt milk,,We had to It's no good crying over spilt milk before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
9dbeff55-ab7d-4a4e-acd0-a3eb6cc8d50b,idiom,Icing On The Cake,Приятное дополнение к уже хорошему,The free dessert was the icing on the cake.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,B2,,,false,{idiom}
77dc0b9d-f286-40e0-96d4-1e225d6f94c3,idiom,in a time warp,,We had to in a time warp before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
b7f898e7-71ab-4f45-8599-01d45e69edf6,idiom,spend money like water,,We had to spend money like water before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
77ad5d51-ac5d-4547-8309-161e2e5058ab,idiom,From Rags To Riches,Из грязи в князи,The article tells a classic rags-to-riches story.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,B2,,,false,{idiom}
5783f95d-9679-45fb-a664-ea020c319fac,idiom,get your lines/wires crossed,,She get your lines/wires crossed when she heard the bad news.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
cfddb26e-7804-4742-b03c-479e436886dc,idiom,few and far between,,We had to few and far between before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
3abe806c-85aa-4ba7-b773-6c6ec8fa65d1,idiom,be as blind as a bat,,Be as blind as a bat after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
9e56387f-f893-4f86-b13b-d26375aceffe,idiom,leave your mark,,The detective promised to leave your mark.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
731b44d0-6262-484a-be4e-ad6c2f4059d3,idiom,As cool as a cucumber,,We had to As cool as a cucumber before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
3cdd42a6-460c-4d08-9698-2f78e5ca15e0,idiom,have a familiar ring (to it),,Have a familiar ring (to it) because of that comment.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
4391d657-a761-4fcc-9a76-fecb3cde329b,idiom,be in sb's good books,,Be in someone's good books after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
2d14cd75-d3f7-4c6b-9553-e097e393cdcb,idiom,The best of both worlds,лучшее из двух миров,Remote work gives me the best of both worlds.,Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,,,false,{idiom}
abe16c8e-0b06-4334-b589-a2a7ceaecfcd,idiom,a lone wolf,,We had to a lone wolf before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
1cb17169-f719-4834-8439-840d68fa74f8,idiom,have a good head on your shoulders,,Have a good head on your shoulders because of that comment.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ec38da1f-6983-4c2c-ba2a-72b0dd9fdb5c,idiom,be child's play,,Be child's play after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ca648df6-1828-4d14-ab73-4d9cdec9d0db,idiom,bend/lean over backwards,,We had to bend/lean over backwards before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
9310e4cc-3305-4530-ba19-76521d3f1019,idiom,a level playing field,,We had to a level playing field before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
998598de-6164-4317-89de-ecf641529ec5,idiom,All ears,внимательно слушать,Go ahead — I'm all ears.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B1,,,false,{idiom}
1c3423ef-4528-47b9-b192-dca4d90796b6,idiom,sb's bread and butter,,We had to someone's bread and butter before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
5dd46341-1d90-4989-b8fd-64d3e398c7c5,idiom,as plain as the nose on your face,,We had to as plain as the nose on your face before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
899c9a13-e226-4503-8f43-82b7adbe5017,idiom,set/put sb's mind at rest,,We had to set/put someone's mind at rest before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
2c29de20-1d72-47e1-a023-ca6615486581,idiom,hold/stand your ground,,We had to hold/stand your ground before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
cd987bef-e7b0-4fb4-96eb-9f2839955b77,idiom,think on your feet,,We need to think on your feet to solve this problem.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
07e01d2c-1a1c-4a8d-bb5b-d298aa410db5,idiom,a red herring,,We had to a red herring before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
9dfd0240-e3c6-454f-ba50-e5568fc0cc2b,idiom,sb/sth is a victim of their/its own success,,Someone or something is a victim of their/its own success.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
c0c97825-e862-4ccc-9944-eb240851ca50,idiom,be in deep water,,Be in deep water after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
8e09b846-4b27-4c60-8f75-d24101e86e6f,idiom,avoid sth like the plague,,We had to avoid something like the plague before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
850baf10-df2b-4cf9-bee8-0944988b14f0,idiom,be only a matter of time,,Be only a matter of time after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
8d8e0ff9-a453-44dd-b861-eae47b51a4ff,idiom,make the most of,,We need to make the most of before Friday.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
b4ca2c54-ba0a-47c6-b194-9bbfea7643c0,idiom,wouldn't hurt a fly,,We had to wouldn't hurt a fly before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
41894b47-a317-489c-a2a8-dbd8755b695d,idiom,be like a fish out of water,,Be like a fish out of water after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
05c80ae2-bcb7-4e23-9eb5-e03bde7cf14e,idiom,never live sth down,,We had to never live something down before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
33e8502b-7fbf-43f5-99db-7023af44f1f3,idiom,be back in action,,Be back in action after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
1aa631fe-bd9b-4f40-ae0e-f5a61ea92182,idiom,play your cards right,,We had to play your cards right before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
002fceab-6deb-4d96-ae18-2b3b24b40d35,idiom,Smell Something Fishy,Чуять что-то подозрительное,Something smells fishy about that email.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,B2,,,false,{idiom}
3f490b2e-342b-45ee-89f4-1cb4d5f86830,idiom,spin a yarn,,We had to spin a yarn before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
2892a13b-8b80-44c7-8f98-d601f20924c7,idiom,along on the right lines,,We had to along on the right lines before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
4ff53723-98bf-407d-b5ad-37c87cf9db76,idiom,It takes two to tango,виноваты оба,Stop blaming her—it takes two to tango.,Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,,,false,{idiom}
ec42a963-df27-4457-a02e-a7ec37850995,idiom,set/put the record straight,,We had to set/put the record straight before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
a505263f-0854-4ea3-888a-beceaf7828d8,idiom,put/set the cat among the pigeons,,We had to put/set the cat among the pigeons before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
21062529-cd06-47bb-80a7-cbb52b1c1491,idiom,in within living memory,,We had to in within living memory before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
eb1fe197-bf6d-46b1-b9f9-9c373faf6654,idiom,be a weight/load off your mind,,Be a weight/load off your mind after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
0035b8ab-e799-4fc2-93db-434559ee7c16,idiom,stab sb in the back,,We had to stab someone in the back before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
dfc8bfaa-a9e3-4030-8ccf-57cb181c744b,idiom,keep a straight face,,Please keep a straight face while I'm away.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ce7d10ad-24be-40dc-afba-334e563e392c,idiom,come to light,,We had to come to light before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
169ab94a-b1e9-48b2-b95c-19f84e505654,idiom,too many cooks spoil the broth,,We had to too many cooks spoil the broth before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
e0352b22-8cdc-440f-bd04-7c46fcca9cb7,idiom,the tide turns,,We had to the tide turns before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
718ed9a0-8c95-4daf-88c8-c40dda3bfbc6,idiom,put the brakes on,,Try to put the brakes on before you judge her.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
b109c782-26cb-4111-968b-6acd611172c3,idiom,hold the key to sth,,We had to hold the key to something before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
33764599-1f5f-4fe4-8ccd-0e8a8179b6ec,idiom,in your mind's eye,,We had to in your mind's eye before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
aad2b2d1-1308-46fb-a538-bc6fbe3b6c8c,idiom,put/set sb's mind at rest,,We had to put/set someone's mind at rest before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
e9201f68-9a28-4f87-8699-303bfe6a7ca2,idiom,Full Monty,Полный комплект; по полной,For the anniversary dinner they went the full monty with flowers and live music.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,C2,,,false,{idiom}
f6d105b7-a777-4cd2-9e12-1b0124f47763,idiom,Give Him The Slip,Ускользнуть; скрыться,The thief gave the police the slip in the crowded market.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,C1,,,false,{idiom}
79952343-8308-44f9-b088-72760d07e23e,idiom,To have my heart in my mouth,,We had to have my heart in my mouth before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ea705bb6-ed69-4709-950e-27b468c96233,idiom,skin of your teeth,,We had to skin of your teeth before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
3b0a2418-8f04-4de2-a7bb-f4dbef4158b2,idiom,get the sack,,She get the sack when she heard the bad news.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
96695c98-cd0e-49eb-beff-8413057d2c85,idiom,make waves,,We need to make waves before Friday.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
d335eea6-7711-4aff-9518-173810776535,idiom,just what the doctor ordered,,We had to just what the doctor ordered before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
9b921ea9-b85d-49e6-8fbc-f3bb4d07edfe,idiom,against (all) (the) odds,,We had to against (all) (the) odds before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
acb3db00-2170-4495-82bd-5f9a8bc2d1ff,idiom,Your guess is as good as mine,я знаю не больше твоего,Your guess is as good as mine.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B1,,,false,{idiom}
6f81029b-01e6-490f-a66e-e9fb81b6e49d,idiom,be glad/happy/pleased/not sorry to see the back of sth,,Be glad/happy/pleased/not sorry to see the back of something after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
857f6995-f670-4df9-a3d5-7af51450c8f7,idiom,pay lip service to,,We had to pay lip service to before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
94861ee0-f2ff-48aa-9d79-cc3c433493b1,idiom,as heavy as lead,,We had to as heavy as lead before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
7bbe16a5-b69e-4598-be62-47dfaa2d1ab4,idiom,Through thick and thin,в горе и радости,They stayed together through thick and thin.,Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,,,false,{idiom}
1a4964e2-0095-400a-930a-7dc8851701e2,idiom,Move the goalpost,,We had to Move the goalpost before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
9ab865cb-ee2a-4613-b151-cad722dcf65a,idiom,loom large,,We had to loom large before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
45bdd7e0-0edf-4ad0-bab3-33ce887161be,idiom,step up to the plate,,We had to step up to the plate before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
f5fe5792-b8fd-467d-9f6c-e3cc9b16ef2f,idiom,"six of one, half a dozen of the other",,"We had to six of one, half a dozen of the other before making a final decision.",list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ef88d1e5-8616-4a06-97f0-02ff2b35417f,idiom,Get Up On The Wrong Side Of The Bed,Встать не с той ноги,He must have got up on the wrong side of the bed this morning.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,B2,,,false,{idiom}
40e39b16-69be-4cea-9c22-950c9661c80c,idiom,lingua franca,,We had to lingua franca before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
92bed488-9617-4cb1-b47a-385b3b7214ea,idiom,keep sb/sth at bay,,Please keep someone or something at bay while I'm away.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
6a62ca9a-851d-4b8a-9155-590caf2842e4,idiom,pick someone's brains,,We had to pick someone's brains before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
9ddae0fd-4046-4980-b973-b4819bd2da19,idiom,be no laughing matter,,Be no laughing matter after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
e6bed01c-835b-42d7-b943-3124f8f9f30a,idiom,See eye to eye,сходиться во мнениях,We don't always see eye to eye.,Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,,,false,{idiom}
037d434c-ba9c-4b7a-a893-92f2babc6b10,idiom,Know the ropes,знать как всё устроено,She knows the ropes in this office.,Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,,,false,{idiom}
0a8f4cd2-95ea-437a-a75b-aea122095655,idiom,line of work,,We had to line of work before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
3d326d05-47b3-4b73-8691-095bc1c79e69,idiom,make no bones about,,We need to make no bones about before Friday.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
76650b18-433e-4f47-b31c-408619eac788,idiom,keep your hand in,,Please keep your hand in while I'm away.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
a51031e1-bdfb-40d5-ba29-ac61962c0ea3,idiom,Apple Of My Eye,Зеница ока; любимчик,Her little grandson is the apple of her eye.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,B2,,,false,{idiom}
0010dc43-5eea-435e-8551-4a53309e21ed,idiom,A space cadet,,We had to A space cadet before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
730f20c2-5f6e-407b-b2ed-64b6fbfa55b0,idiom,like there's no tomorrow,,We had to like there's no tomorrow before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
904fa703-4ce6-4ab0-b198-de91859535e0,idiom,six of one and half a dozen of the other,,We had to six of one and half a dozen of the other before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
07053261-233a-4317-85a1-249f3cca0053,idiom,Pull The Plug,Прекратить; закрыть проект,The investors pulled the plug on the startup.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,C1,,,false,{idiom}
25b3f863-a04c-4069-9fe9-c3f714ddd84a,idiom,the travel bug,,We had to the travel bug before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ff2fae27-9b32-43af-b1bb-c9ed04c0b089,idiom,Smell A Rat,Подозревать неладное,I smelled a rat when he changed his story twice.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,C1,,,false,{idiom}
301f66ad-20dd-4813-92ae-b75a51d8828f,idiom,Look a gift horse in the mouth,,Look a gift horse in the mouth after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
37f9122f-de5d-4e9b-90a7-4f0e241e2620,idiom,suit sb down to the ground,,We had to suit someone down to the ground before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
c008cec6-c8fc-4ceb-8014-842f9b1e5cdd,idiom,a slice/piece of the action,,We had to a slice/piece of the action before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
71f8a71e-aebe-4018-920b-f18d1259dfc8,idiom,if/when it comes to the crunch,,We had to if/when it comes to the crunch before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
fdadbea3-20fe-4c17-8df9-5e4a8c46e456,idiom,be a matter of opinion,,Be a matter of opinion after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
5a9c8c2c-8bea-4b67-a362-dd673d89007d,idiom,no prizes for guessing sth,,We had to no prizes for guessing something before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
76e9457b-f072-411f-b34d-9781b6761925,idiom,A taste of your own medicine,твоими же методами,He got a taste of his own medicine.,Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,,,false,{idiom}
0201eb44-82a8-4d3d-b679-200909fa22c5,idiom,sour grapes,,We had to sour grapes before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
aac02e83-e098-4b6f-958f-66da4743a08a,idiom,be second to none,,Be second to none after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ff7f3245-81ad-4c35-bbda-6d9fe05d7599,idiom,have/throw a fit,,We had to have/throw a fit before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
2750f29b-d916-4814-9afb-2bfe7499833b,idiom,have bigger fish to fry,,Have bigger fish to fry because of that comment.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
6a7358a8-3a4a-4023-919f-b236775b33d3,idiom,on the off-chance,,We had to on the off-chance before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
efabb1d4-f533-43d8-a3b4-7e23ad697fbc,idiom,Get out of hand,выйти из-под контроля,The meeting got out of hand.,Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,/images/idioms/B1/get-out-of-hand.png,,false,{idiom}
aeb4c136-7a7b-405a-8aa8-773748d64879,idiom,it's early days (yet),,We had to it's early days (yet) before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ec94d0aa-8a40-4518-8688-e873a46814de,idiom,Down to earth,"простой, приземлённый","Despite fame, she''s down to earth.",Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,/images/idioms/B1/down-to-earth.png,,false,{idiom}
2312733c-dd04-4758-ae05-707f21c65783,idiom,all over the place,,We had to all over the place before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
5e8fe29a-3931-4a37-8017-1eb61fcbe67f,idiom,Come Hell Or High Water,Несмотря ни на что,"Come hell or high water, I’ll finish this course.",engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,C1,,,false,{idiom}
95d85b8a-7d88-4a62-ae23-24593b8d8d58,idiom,a question mark (hanging) over,,We had to a question mark (hanging) over before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
39449186-76b0-42dc-8cec-b18bf6517e12,idiom,Like A Chicken With Its Head Cut Off,Носиться как угорелый,We were running around like chickens with our heads cut off before the guests arrived.,engxam.com CAE Useful Idioms & Phrases,,2026-03-07 08:27:18.882131+03,C1,,,false,{idiom}
f6a55341-f8e5-4937-aa6b-b0a05cfe2b21,idiom,a fine/thin line,,We had to a fine/thin line before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
4a9086a6-e77e-47ed-a9f5-e9863215d01a,idiom,in the short/medium/long term,,We had to in the short/medium/long term before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
330f2328-1a19-4639-b519-3b5292709977,idiom,two-faced,,We had to two-faced before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
4d830a1a-5be0-4b6c-9210-db160d73b532,idiom,"No pain, no gain",без труда не вытащишь,"No pain, no gain.",Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,,,false,{idiom}
64774ca1-d2a9-4a57-9f87-3f152d817178,idiom,put your foot in it,,Try to put your foot in it before you judge her.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
93f63929-9f92-41da-9f38-88bf9e789551,idiom,think big,,We need to think big to solve this problem.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
9ec3bb0a-f942-4b3c-a65a-4a6317bda6bc,idiom,back-pedal,,We had to back-pedal before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
e7f6bb83-af6c-4f67-9d97-ad84e2e073ea,idiom,Be a cog in the wheel,,Be a cog in the wheel after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
ec51b02a-9d9b-4501-9be8-c62fddb14f78,idiom,be out of your element,,Be out of your element after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
0723c5a7-0a2f-47a9-b079-cdc9887d67bb,idiom,have a memory like a sieve,,Have a memory like a sieve because of that comment.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
02731e27-3ba6-4a10-8dcf-b36081f4d775,idiom,middle-of-the-road,,We had to middle-of-the-road before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
fff66dd7-e0f9-499d-bf6b-ced549d97dc3,idiom,Give someone the cold shoulder,игнорировать,She gave him the cold shoulder.,Idiom Bank,,2026-03-03 06:28:42.16627+03,B1,/images/idioms/B1/give-someone-the-cold-shoulder.png,,false,{idiom}
e8d076cc-8c8b-43e8-be3f-ae806627344b,idiom,be a piece of cake,,Be a piece of cake after a good night's sleep.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
8a770f4d-3579-4a86-83d5-d869ca7a6b46,idiom,a long face,,We had to a long face before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
d120bc01-da94-490e-addf-5d75be85a466,idiom,from time immemorial,,We had to from time immemorial before making a final decision.,list of idioms intermediate 2.txt,,2026-03-07 12:12:55.362803+03,B2,,,false,{idiom}
